customerID,Churn,customer.gender,account.Contract,account.PaymentMethod,account.Charges.Monthly
8148-WOCMK,No,Male,Two year,Credit card (automatic),19.6
8149-AIQCG,No,Male,Month-to-month,Credit card (automatic),73.15
8149-RSOUN,Yes,Female,Month-to-month,Electronic check,93.85
8150-QUDFX,No,Male,Month-to-month,Mailed check,19.85
8152-UOBNY,No,Female,One year,Electronic check,106.8
8152-VETUR,No,Female,Two year,Credit card (automatic),97.7
8155-IBNHG,Yes,Female,Month-to-month,Credit card (automatic),75.4
8158-WPEZG,No,Male,Month-to-month,Electronic check,35.65
8160-HOWOX,No,Female,Month-to-month,Electronic check,66.85
8161-QYMTT,No,Male,Month-to-month,Electronic check,94.1
8164-OCKUJ,No,Female,Two year,Mailed check,20.6
8165-CBKXO,No,Male,Two year,Credit card (automatic),56.75
8165-ZJRNM,No,Female,Two year,Bank transfer (automatic),23.75
8166-ORCHU,No,Male,One year,Electronic check,93.55
8166-ZZTFS,Yes,Female,Two year,Bank transfer (automatic),80.55
8167-GJLRN,No,Male,Month-to-month,Electronic check,30.4
8168-UQWWF,Yes,Female,Month-to-month,Bank transfer (automatic),97.85
8169-SAEJD,No,Male,Two year,Credit card (automatic),56.55
8173-RXAYP,No,Female,Two year,Mailed check,19.7
8174-LNWMW,No,Female,Two year,Credit card (automatic),20.9
8174-TBVCF,No,Female,Two year,Credit card (automatic),94.8
8178-EYZUO,Yes,Male,Month-to-month,Electronic check,93.7
8180-AKMJV,No,Female,Month-to-month,Credit card (automatic),44.55
8181-YHCMF,No,Female,Two year,Credit card (automatic),60.3
8182-BJDSI,Yes,Female,Month-to-month,Electronic check,89.95
8182-PNAGI,Yes,Male,Month-to-month,Bank transfer (automatic),50.25
8183-ONMXC,Yes,Female,Month-to-month,Electronic check,80.75
8184-WMOFI,No,Male,One year,Credit card (automatic),71.4
8185-UPYBR,Yes,Male,Month-to-month,Electronic check,75.5
8189-DUKMV,No,Female,One year,Bank transfer (automatic),20.5
8189-HBVRW,No,Female,Month-to-month,Electronic check,90.8
8189-XRIKE,No,Female,Month-to-month,Electronic check,90.95
8190-ZTQFB,No,Male,One year,Electronic check,51.35
8191-XWSZG,No,Female,One year,Mailed check,20.65
8194-PEEBY,No,Female,One year,Mailed check,19.9
8197-BFWVU,No,Female,Two year,Bank transfer (automatic),93.25
8198-RKSZG,No,Female,Month-to-month,Credit card (automatic),80.45
8199-ZLLSA,Yes,Male,One year,Bank transfer (automatic),118.35
8200-KLNYW,No,Female,One year,Mailed check,80.9
8200-LGKSR,No,Male,Two year,Electronic check,83.2
8201-AAXCB,No,Male,Month-to-month,Electronic check,60.35
8203-XJZRC,No,Male,Month-to-month,Mailed check,20.25
8204-TIFGJ,No,Female,Month-to-month,Bank transfer (automatic),20.3
8204-YJCLA,No,Male,Two year,Bank transfer (automatic),64.8
8205-MQUGY,No,Male,Month-to-month,Electronic check,49.2
8205-OTCHB,Yes,Male,One year,Bank transfer (automatic),43.75
8205-VSLRB,No,Male,Two year,Credit card (automatic),77.3
8207-DMRVL,No,Male,Two year,Bank transfer (automatic),114.55
8207-VVMYB,No,Female,Two year,Bank transfer (automatic),26.0
8208-EUMTE,No,Male,Two year,Mailed check,54.85
8212-CRQXP,No,Female,Month-to-month,Credit card (automatic),80.0
8212-DJRCH,No,Male,Month-to-month,Mailed check,90.35
8212-FSQIV,,Male,Month-to-month,Mailed check,20.25
8213-TAZPM,No,Female,One year,Bank transfer (automatic),108.75
8215-NGSPE,No,Female,Two year,Mailed check,20.0
8216-AZUUZ,No,Female,Two year,Electronic check,100.4
8217-QYOHV,No,Male,Month-to-month,Mailed check,55.75
8218-FFJDS,No,Female,Two year,Bank transfer (automatic),86.4
8219-VYBVI,No,Male,Two year,Mailed check,25.0
8220-OCUFY,No,Female,One year,Electronic check,60.25
8221-EQDGL,No,Male,Month-to-month,Mailed check,61.0
8221-HVAYI,No,Male,Two year,Credit card (automatic),69.15
8224-DWCKX,No,Male,Month-to-month,Credit card (automatic),73.3
8224-IVVPA,No,Female,Month-to-month,Mailed check,56.7
8224-KDLKN,No,Male,Two year,Bank transfer (automatic),25.0
8224-UAXBZ,No,Female,One year,Electronic check,45.35
8225-BTJAU,Yes,Male,Month-to-month,Electronic check,79.25
8226-BXGES,No,Male,One year,Bank transfer (automatic),89.45
8229-BUJHX,No,Female,Two year,Bank transfer (automatic),20.5
8229-MYEJZ,No,Female,Month-to-month,Electronic check,51.2
8229-TNIQA,Yes,Female,Month-to-month,Mailed check,45.3
8231-BSWXX,No,Male,One year,Credit card (automatic),79.05
8232-CTLKO,No,Female,Two year,Electronic check,59.75
8232-UTFOZ,No,Male,Two year,Credit card (automatic),19.95
8234-GSZYK,No,Male,Two year,Bank transfer (automatic),26.45
8237-ULIXL,No,Female,Two year,Credit card (automatic),24.85
8241-JUIQO,No,Female,One year,Bank transfer (automatic),19.45
8242-JSVBO,No,Male,Month-to-month,Bank transfer (automatic),44.65
8242-PDSGJ,No,Male,Two year,Credit card (automatic),39.15
8242-SOQUO,No,Female,Month-to-month,Electronic check,84.7
8245-UMPYT,Yes,Female,Month-to-month,Electronic check,96.4
8246-SHFGA,No,Male,Month-to-month,Credit card (automatic),21.1
8249-THVEC,No,Male,One year,Mailed check,19.4
8250-ZNGGW,No,Female,Month-to-month,Credit card (automatic),59.9
8256-ERHVS,,Male,Month-to-month,Bank transfer (automatic),68.25
8256-TWSNM,,Male,Month-to-month,Electronic check,69.8
8257-RZAHR,Yes,Female,Month-to-month,Bank transfer (automatic),64.7
8258-GSTJK,Yes,Male,Month-to-month,Electronic check,77.0
8259-DZLIZ,No,Female,One year,Bank transfer (automatic),53.85
8259-NFJTV,No,Female,Month-to-month,Mailed check,34.65
8260-NGFNY,Yes,Female,Month-to-month,Mailed check,25.2
8261-GWDBQ,No,Female,Two year,Bank transfer (automatic),116.05
8262-COGGB,No,Male,Month-to-month,Mailed check,20.45
8263-JQAIK,Yes,Male,Month-to-month,Mailed check,24.45
8263-OKETD,No,Female,Month-to-month,Credit card (automatic),68.9
8263-QMNTJ,No,Male,Two year,Electronic check,115.55
8265-HKSOW,No,Female,Two year,Credit card (automatic),107.45
8266-VBFQL,No,Male,Month-to-month,Electronic check,90.4
8267-KFGYD,No,Male,Month-to-month,Mailed check,21.05
8267-ZNYVZ,Yes,Female,One year,Electronic check,103.75
8268-YDIXR,No,Male,One year,Electronic check,93.15
8270-RKSAP,No,Male,Month-to-month,Electronic check,70.5
8272-ONJLV,No,Male,One year,Electronic check,95.7
8276-MQBYC,Yes,Male,Month-to-month,Electronic check,97.8
8277-RVRSV,No,Female,One year,Credit card (automatic),24.15
8280-MQRQN,Yes,Female,Month-to-month,Mailed check,50.45
8285-ABVLB,No,Female,Two year,Credit card (automatic),19.85
8286-AFUYI,No,Male,Month-to-month,Electronic check,47.95
8289-DXCFQ,,Female,Month-to-month,Mailed check,50.1
8290-YWKHZ,Yes,Female,Month-to-month,Electronic check,93.2
8292-FRFZQ,No,Female,One year,Bank transfer (automatic),41.15
8292-ITGYJ,No,Female,Two year,Bank transfer (automatic),24.65
8292-TYSPY,Yes,Male,Month-to-month,Credit card (automatic),55.0
8294-UIMBA,No,Female,One year,Bank transfer (automatic),94.4
8295-FHIVV,No,Male,Month-to-month,Mailed check,19.4
8295-KMENE,No,Female,Two year,Mailed check,76.45
8305-VHZBZ,Yes,Male,Month-to-month,Mailed check,20.2
8309-IEYJD,No,Female,Month-to-month,Mailed check,70.6
8309-PPCED,No,Female,Two year,Bank transfer (automatic),110.45
8311-UEUAB,No,Female,Two year,Electronic check,75.5
8313-AFGBW,No,Male,Two year,Electronic check,73.6
8313-KTIHG,No,Male,Month-to-month,Electronic check,61.3
8313-NDOIA,No,Female,Month-to-month,Electronic check,104.15
8314-DPQHL,No,Male,One year,Mailed check,50.8
8314-HTWVE,No,Female,Two year,Mailed check,19.85
8316-BBQAY,No,Female,Two year,Credit card (automatic),59.95
8317-BVKSO,No,Male,Month-to-month,Electronic check,20.05
8318-LCNBW,No,Male,One year,Credit card (automatic),53.15
8319-QBEHW,No,Male,One year,Bank transfer (automatic),39.95
8325-QRPZR,No,Female,Month-to-month,Electronic check,75.15
8327-LZKAS,Yes,Female,One year,Electronic check,107.55
8327-WKMIE,No,Male,One year,Credit card (automatic),20.15
8328-SKJNO,No,Male,One year,Bank transfer (automatic),40.65
8329-GWVPJ,No,Female,Month-to-month,Bank transfer (automatic),69.75
8329-IBCTI,Yes,Female,Month-to-month,Mailed check,19.65
8329-UTMVM,No,Male,One year,Bank transfer (automatic),104.65
8331-ZXFOE,No,Female,One year,Credit card (automatic),71.1
8332-OSJDW,No,Male,One year,Mailed check,26.4
8336-TAVKX,No,Female,Two year,Bank transfer (automatic),78.45
8337-MSSXB,Yes,Female,Month-to-month,Electronic check,86.3
8337-UPOAQ,Yes,Male,Month-to-month,Electronic check,89.8
8338-QIUNR,No,Male,Two year,Credit card (automatic),66.5
8344-WFMFH,No,Male,Month-to-month,Electronic check,50.1
8345-MVDYC,No,Female,Two year,Bank transfer (automatic),81.65
8347-GDTMP,No,Female,Two year,Credit card (automatic),19.45
8348-HFYIV,Yes,Male,Month-to-month,Electronic check,49.25
8348-JLBUG,No,Male,One year,Credit card (automatic),80.3
8350-NYMVI,No,Female,Month-to-month,Bank transfer (automatic),41.1
8353-CFNVI,,Male,One year,Electronic check,100.0
8356-WUAOJ,No,Female,Month-to-month,Electronic check,45.0
8357-EQXFO,Yes,Female,Month-to-month,Electronic check,95.35
8361-LBRDI,No,Female,Two year,Credit card (automatic),24.35
8361-LTMKD,Yes,Male,Month-to-month,Mailed check,74.4
8364-TRMMK,Yes,Female,Month-to-month,Mailed check,50.65
8372-JUXUI,Yes,Male,Month-to-month,Electronic check,74.35
8374-UULRV,No,Male,Two year,Credit card (automatic),86.05
8374-XGEJJ,Yes,Male,Month-to-month,Electronic check,101.0
8375-DKEBR,Yes,Female,Month-to-month,Electronic check,69.6
8375-KVTHK,No,Male,One year,Electronic check,100.3
8378-LKJAF,No,Male,Month-to-month,Credit card (automatic),101.15
8380-MQINP,No,Female,Two year,Mailed check,20.3
8380-PEFPE,Yes,Male,Month-to-month,Electronic check,71.65
8382-SHQEH,Yes,Female,Month-to-month,Electronic check,84.9
8383-SGHJU,No,Female,One year,Electronic check,59.4
8384-FZBJK,No,Female,Month-to-month,Electronic check,100.6
8386-OSYMC,,Female,One year,Credit card (automatic),105.2
8387-MOJJT,Yes,Female,Month-to-month,Credit card (automatic),77.95
8387-UGUSU,No,Female,Month-to-month,Mailed check,20.05
8388-DMKAE,No,Female,Two year,Mailed check,20.25
8388-FYNPZ,No,Male,Month-to-month,Electronic check,56.75
8390-FESFV,No,Female,Two year,Bank transfer (automatic),84.5
8393-DLHGA,Yes,Male,Month-to-month,Electronic check,95.9
8393-JMVMB,No,Male,Month-to-month,Mailed check,19.45
8395-ETZKQ,No,Male,One year,Bank transfer (automatic),19.5
8397-MVTAZ,Yes,Male,Month-to-month,Electronic check,100.05
8398-TBIYD,No,Female,Two year,Bank transfer (automatic),84.7
8399-YNDCH,Yes,Male,Month-to-month,Bank transfer (automatic),60.05
8400-WZICQ,No,Female,Month-to-month,Electronic check,55.7
8401-EMUWF,No,Male,Month-to-month,Bank transfer (automatic),69.4
8402-EIVQS,No,Male,One year,Credit card (automatic),100.9
8402-OOOHJ,No,Female,Two year,Mailed check,20.65
8404-FYDIB,No,Male,Month-to-month,Credit card (automatic),86.65
8404-GFGCZ,No,Male,Month-to-month,Electronic check,65.6
8404-VIOMB,No,Female,Two year,Bank transfer (automatic),62.5
8404-VLQFB,No,Female,Month-to-month,Electronic check,25.25
8405-IGQFX,No,Female,One year,Credit card (automatic),90.05
8406-LNMHF,No,Male,One year,Credit card (automatic),82.95
8409-WQJUX,No,Female,One year,Electronic check,54.2
8410-BGQXN,No,Male,Month-to-month,Mailed check,19.4
8413-VONUO,Yes,Male,Month-to-month,Electronic check,95.65
8413-YNHNV,No,Male,Two year,Mailed check,90.65
8414-MYSHR,Yes,Male,Month-to-month,Electronic check,91.4
8414-OOEEL,No,Male,Two year,Credit card (automatic),79.5
8417-FMLZI,Yes,Male,Month-to-month,Credit card (automatic),83.55
8417-GSODA,No,Male,One year,Bank transfer (automatic),92.2
8421-WZOOW,No,Female,Month-to-month,Credit card (automatic),95.3
8429-XIBUM,Yes,Male,Month-to-month,Bank transfer (automatic),101.35
8430-TWCBX,No,Female,One year,Credit card (automatic),20.7
8433-WPJTV,No,Female,One year,Bank transfer (automatic),103.9
8433-WXGNA,Yes,Male,Month-to-month,Electronic check,75.7
8434-PNQZX,No,Female,Two year,Credit card (automatic),78.45
8434-VGEQQ,No,Male,Two year,Credit card (automatic),20.55
8436-BJUMM,Yes,Male,Month-to-month,Electronic check,83.75
8439-LTUGF,No,Male,Month-to-month,Credit card (automatic),20.0
8441-SHIPE,No,Female,Two year,Bank transfer (automatic),25.6
8443-WVPSS,Yes,Male,Month-to-month,Electronic check,99.85
8443-ZRDBZ,Yes,Male,Month-to-month,Electronic check,76.05
8444-WRIDW,Yes,Female,Month-to-month,Credit card (automatic),80.45
8445-DNBAE,No,Male,Month-to-month,Electronic check,50.05
8450-JOVAH,Yes,Male,Month-to-month,Mailed check,56.7
8450-LUGUK,No,Female,Two year,Bank transfer (automatic),24.1
8450-UYIBU,No,Female,Month-to-month,Electronic check,39.85
8454-AATJP,No,Female,Two year,Credit card (automatic),115.05
8455-HIRAQ,No,Female,Month-to-month,Mailed check,44.45
8456-QDAVC,No,Male,Month-to-month,Bank transfer (automatic),78.7
8457-XIGKN,No,Male,Month-to-month,Credit card (automatic),19.6
8461-EFQYM,No,Female,One year,Electronic check,24.25
8464-EETCQ,No,Male,Two year,Credit card (automatic),18.8
8465-SBRXP,No,Male,Two year,Bank transfer (automatic),94.9
8466-PZBLH,No,Male,Two year,Bank transfer (automatic),104.6
8467-WYNSR,No,Male,Month-to-month,Mailed check,55.1
8468-EHYJA,No,Female,Month-to-month,Electronic check,99.65
8468-FZTOE,No,Female,Two year,Electronic check,74.35
8469-SNFFH,No,Male,One year,Bank transfer (automatic),79.4
8473-VUVJN,Yes,Male,Month-to-month,Electronic check,73.65
8474-UMLNT,No,Female,Month-to-month,Bank transfer (automatic),67.8
8480-PPONV,No,Male,Two year,Bank transfer (automatic),115.55
8481-YYXWG,Yes,Female,Month-to-month,Electronic check,89.35
8485-GJCDN,Yes,Female,Month-to-month,Mailed check,69.05
8486-AYEQH,No,Female,Month-to-month,Electronic check,76.05
8490-BXHEO,No,Male,Month-to-month,Credit card (automatic),80.55
8495-LJDFO,No,Female,Month-to-month,Bank transfer (automatic),108.95
8495-PRWFH,No,Female,Month-to-month,Electronic check,55.65
8496-DMZUK,No,Male,One year,Bank transfer (automatic),90.4
8496-EJAUI,Yes,Male,Month-to-month,Credit card (automatic),73.85
8498-XXGWA,No,Female,Month-to-month,Mailed check,55.15
8499-BRXTD,No,Male,One year,Mailed check,20.1
8510-AWCXC,Yes,Female,Month-to-month,Electronic check,100.8
8510-BBWMU,No,Female,One year,Mailed check,19.75
8510-TMWYB,No,Female,Two year,Bank transfer (automatic),59.8
8512-WIWYV,No,Male,One year,Credit card (automatic),20.35
8513-OLYGY,No,Male,Two year,Credit card (automatic),115.8
8514-VZHEB,No,Male,Two year,Mailed check,19.5
8515-OCTJS,Yes,Female,Two year,Credit card (automatic),24.75
8519-IMDHU,Yes,Male,Month-to-month,Bank transfer (automatic),85.6
8519-QJGJD,Yes,Female,Month-to-month,Electronic check,75.35
8530-KXSOX,,Male,Two year,Bank transfer (automatic),25.25
8532-UEFWH,No,Male,Two year,Mailed check,25.75
8535-SFUTN,No,Male,Month-to-month,Electronic check,106.45
8540-ZQGEA,No,Female,Two year,Credit card (automatic),20.05
8541-QVFKM,No,Female,Month-to-month,Electronic check,73.5
8543-MSDMF,No,Male,Month-to-month,Electronic check,77.4
8544-GOQSH,No,Female,Month-to-month,Credit card (automatic),80.05
8544-JNBOX,No,Male,Two year,Mailed check,20.8
8547-NSBBO,No,Male,Month-to-month,Mailed check,96.75
8548-AWOFC,No,Male,Month-to-month,Electronic check,63.85
8550-XSXUQ,No,Male,One year,Credit card (automatic),70.55
8552-OBVRU,No,Female,Month-to-month,Electronic check,104.5
8559-CIZFV,Yes,Male,One year,Mailed check,77.5
8559-WNQZS,No,Male,Two year,Mailed check,20.45
8561-NMTBD,No,Female,One year,Credit card (automatic),112.35
8562-GHPPI,No,Female,Month-to-month,Credit card (automatic),19.8
8563-IIOXK,Yes,Male,One year,Electronic check,49.75
8563-OYMQY,No,Male,Month-to-month,Credit card (automatic),90.95
8564-LDKFL,No,Male,One year,Bank transfer (automatic),106.0
8565-CLBZW,Yes,Male,Month-to-month,Mailed check,89.85
8565-HBFNN,No,Male,One year,Credit card (automatic),107.2
8565-WUXZU,No,Male,Two year,Credit card (automatic),84.8
8566-YPRGL,No,Female,Month-to-month,Mailed check,19.5
8570-KLJYJ,No,Female,One year,Mailed check,54.45
8571-ZCMCX,No,Female,Two year,Credit card (automatic),60.0
8573-CGOCC,No,Male,Month-to-month,Credit card (automatic),19.75
8573-JGCZW,No,Male,One year,Bank transfer (automatic),19.65
8577-QSOCG,No,Female,Two year,Mailed check,20.2
8580-AECUZ,Yes,Male,Month-to-month,Electronic check,79.1
8580-QVLOC,Yes,Female,Two year,Credit card (automatic),92.45
8582-KRHPJ,No,Male,Month-to-month,Mailed check,35.0
8584-KMVXD,No,Female,Month-to-month,Electronic check,75.6
8587-XYZSF,No,Male,Two year,Bank transfer (automatic),50.55
8590-OHDIW,No,Female,One year,Mailed check,20.3
8590-YFFQO,No,Male,Two year,Credit card (automatic),64.95
8591-NXRCV,No,Female,Month-to-month,Bank transfer (automatic),74.65
8591-TKMZH,No,Male,Two year,Mailed check,111.1
8592-PLTMQ,No,Female,One year,Mailed check,24.7
8593-WHYHV,Yes,Male,Month-to-month,Electronic check,85.3
8595-SIZNC,No,Female,One year,Bank transfer (automatic),25.6
8597-CTXVJ,No,Male,One year,Bank transfer (automatic),64.95
8597-CWYHH,No,Male,One year,Mailed check,94.35
8601-QACRS,Yes,Female,Month-to-month,Mailed check,50.6
8603-IJWDN,Yes,Male,Month-to-month,Electronic check,86.6
8605-ITULD,No,Female,Month-to-month,Mailed check,19.55
8606-CIQUL,No,Male,Two year,Credit card (automatic),115.75
8606-OEGQZ,No,Female,Two year,Credit card (automatic),25.3
8608-OZTLB,No,Male,One year,Electronic check,74.05
8610-WFCJF,Yes,Female,Month-to-month,Electronic check,95.6
8610-ZIKJJ,No,Female,One year,Mailed check,20.3
8612-GXIDD,No,Male,Two year,Bank transfer (automatic),25.4
8614-VGMMV,Yes,Female,Month-to-month,Electronic check,49.1
8617-ENBDS,No,Male,Month-to-month,Credit card (automatic),73.6
8619-IJNDK,No,Female,Two year,Credit card (automatic),64.05
8620-RJPZN,No,Female,Month-to-month,Electronic check,20.7
8621-MNIHH,Yes,Female,Month-to-month,Electronic check,94.25
8622-ZLFKO,No,Female,Month-to-month,Electronic check,90.75
8623-TMRBY,Yes,Male,Month-to-month,Electronic check,84.2
8623-ULFNQ,No,Female,Month-to-month,Electronic check,66.05
8624-GIOUT,Yes,Female,Month-to-month,Credit card (automatic),59.75
8625-AZYZY,Yes,Male,Month-to-month,Electronic check,104.65
8626-PTQGE,No,Male,Two year,Bank transfer (automatic),60.05
8626-XHBIE,No,Male,Two year,Mailed check,24.8
8627-EHGIP,Yes,Male,One year,Mailed check,53.95
8627-ZYGSZ,No,Male,One year,Electronic check,78.9
8628-MFKAX,No,Female,Two year,Credit card (automatic),116.75
8630-FJLIB,No,Female,Month-to-month,Electronic check,69.8
8630-QSGXK,No,Male,Two year,Bank transfer (automatic),75.2
8631-NBHFZ,Yes,Male,Two year,Credit card (automatic),79.4
8631-WUXGY,No,Female,Month-to-month,Electronic check,99.8
8631-XVRZL,No,Male,One year,Mailed check,20.15
8634-CILSZ,Yes,Male,One year,Bank transfer (automatic),104.7
8634-MPHTR,Yes,Male,Month-to-month,Electronic check,100.05
8637-XJIVR,Yes,Female,Month-to-month,Electronic check,78.95
8639-NHQEI,No,Female,Two year,Bank transfer (automatic),95.9
8640-SDGKB,Yes,Male,Month-to-month,Electronic check,74.4
8642-GVWRF,Yes,Female,Month-to-month,Bank transfer (automatic),79.7
8644-XLFBW,Yes,Male,Month-to-month,Electronic check,71.65
8644-XYTSV,No,Male,Month-to-month,Bank transfer (automatic),40.15
8645-KOMJQ,No,Male,Two year,Bank transfer (automatic),81.95
8645-KWHJO,No,Male,Month-to-month,Electronic check,55.0
8646-JCOMS,No,Female,One year,Bank transfer (automatic),90.55
8647-SDTWQ,No,Male,Month-to-month,Electronic check,74.3
8648-PFRMP,No,Female,Month-to-month,Electronic check,46.35
8649-VYTUC,,Male,Month-to-month,Electronic check,90.35
8650-RHRKE,Yes,Male,Month-to-month,Electronic check,29.65
8651-ENBZX,Yes,Female,One year,Electronic check,106.0
8652-YHIYU,No,Female,One year,Credit card (automatic),79.5
8654-DHAOW,No,Female,Month-to-month,Mailed check,54.15
8659-HDIYE,No,Female,Month-to-month,Credit card (automatic),74.65
8659-IOOPU,No,Female,Two year,Electronic check,100.45
8660-BUETV,No,Female,Month-to-month,Mailed check,44.75
8661-BOYNW,No,Female,Two year,Credit card (automatic),84.4
8663-UPDGF,No,Female,Month-to-month,Bank transfer (automatic),69.5
8665-UTDHZ,Yes,Male,Month-to-month,Electronic check,30.2
